pkg,v_old,v_new,element,,,,,,,,,,
org.connectbot,git-v1.8.6-488-gde2f59d,v1.8.6,'Button', '@+id/button_f5', '@string/button_key_f5', '',,,,,,,
org.connectbot,git-v1.8.6-488-gde2f59d,v1.8.6,'TextView', '', '@string/scrolling_back', '',,,,,,,
org.connectbot,git-v1.8.6-488-gde2f59d,v1.8.6,'Button', '@+id/button_f12', '@string/button_key_f12', '',,,,,,,
org.connectbot,git-v1.8.6-488-gde2f59d,v1.8.6,'TextView', '', '@string/decrease_font_shortcut', '',,,,,,,
org.connectbot,git-v1.8.6-488-gde2f59d,v1.8.6,'TextView', '@android:id/text1', '', '',,,,,,,
org.connectbot,git-v1.8.6-488-gde2f59d,v1.8.6,'TextView', '@+id/protocol_title', '@string/protocol_spinner_label', '',,,,,,,
org.connectbot,git-v1.8.6-488-gde2f59d,v1.8.6,'TextView', '', '@string/switching_hosts_header', '',,,,,,,
org.connectbot,git-v1.8.6-488-gde2f59d,v1.8.6,'SeekBar', '@+id/font_size_bar', '', '',,,,,,,
org.connectbot,git-v1.8.6-488-gde2f59d,v1.8.6,'EditText', '@+id/nickname_field', '', '',,,,,,,
org.connectbot,git-v1.8.6-488-gde2f59d,v1.8.6,'ImageView', '', '', '@drawable/ic_sync',,,,,,,
org.connectbot,git-v1.8.6-488-gde2f59d,v1.8.6,'TextView', '', '@string/increase_font_shortcut', '',,,,,,,
org.connectbot,git-v1.8.6-488-gde2f59d,v1.8.6,'android.support.v7.widget.SwitchCompat', '@android:id/checkbox', '', '',,,,,,,
org.connectbot,git-v1.8.6-488-gde2f59d,v1.8.6,'ImageView', '@+id/volume_up', '', '@drawable/ic_volume_up',,,,,,,
org.connectbot,git-v1.8.6-488-gde2f59d,v1.8.6,'ImageView', '', '', '@drawable/gesture_pgdn',,,,,,,
org.connectbot,git-v1.8.6-488-gde2f59d,v1.8.6,'TextView', '@android:id/text2', '', '',,,,,,,
org.connectbot,git-v1.8.6-488-gde2f59d,v1.8.6,'Button', '@+id/button_f3', '@string/button_key_f3', '',,,,,,,
org.connectbot,git-v1.8.6-488-gde2f59d,v1.8.6,'TextView', '@+id/shell_session_title', '@string/hostpref_wantsession_title', '',,,,,,,
org.connectbot,git-v1.8.6-488-gde2f59d,v1.8.6,'Button', '@+id/button_f10', '@string/button_key_f10', '',,,,,,,
org.connectbot,git-v1.8.6-488-gde2f59d,v1.8.6,'ImageView', '', '', '@drawable/gesture_hostprev',,,,,,,
org.connectbot,git-v1.8.6-488-gde2f59d,v1.8.6,'TextView', '@+id/delkey_title', '@string/hostpref_delkey_title', '',,,,,,,
org.connectbot,git-v1.8.6-488-gde2f59d,v1.8.6,'ImageView', '', '', '@drawable/ic_code',,,,,,,
org.connectbot,git-v1.8.6-488-gde2f59d,v1.8.6,'TextView', '', '@string/host_shortcuts_header', '',,,,,,,
org.connectbot,git-v1.8.6-488-gde2f59d,v1.8.6,'ImageView', '@+id/button_up', '', '@drawable/ic_keyboard_arrow_up',,,,,,,
org.connectbot,git-v1.8.6-488-gde2f59d,v1.8.6,'TextView', '@+id/empty', '@string/portforward_list_empty', '',,,,,,,
org.connectbot,git-v1.8.6-488-gde2f59d,v1.8.6,'ImageView', '@android:id/icon', '', '@drawable/connected',,,,,,,
org.connectbot,git-v1.8.6-488-gde2f59d,v1.8.6,'Button', '@+id/eula_button', '@string/terms_and_conditions', '',,,,,,,
org.connectbot,git-v1.8.6-488-gde2f59d,v1.8.6,'TextView', '', '@string/console_menu_paste', '',,,,,,,
org.connectbot,git-v1.8.6-488-gde2f59d,v1.8.6,'TextView', '', '@string/scroll_hints_content', '',,,,,,,
org.connectbot,git-v1.8.6-488-gde2f59d,v1.8.6,'EditText', '@+id/username_edit_text', '', '',,,,,,,
org.connectbot,git-v1.8.6-488-gde2f59d,v1.8.6,'ImageView', '', '', '@drawable/ic_person',,,,,,,
org.connectbot,git-v1.8.6-488-gde2f59d,v1.8.6,'Button', '@+id/button_f1', '@string/button_key_f1', '',,,,,,,
org.connectbot,git-v1.8.6-488-gde2f59d,v1.8.6,'TextView', '', '@string/hostpref_authagent_with_confirmation', '',,,,,,,
org.connectbot,git-v1.8.6-488-gde2f59d,v1.8.6,'android.support.v7.widget.AppCompatCheckBox', '@+id/ssh_auth_confirmation_checkbox', '', '',,,,,,,
org.connectbot,git-v1.8.6-488-gde2f59d,v1.8.6,'android.support.design.widget.FloatingActionButton', '@+id/add_host_button', '', '@drawable/ic_add',,,,,,,
org.connectbot,git-v1.8.6-488-gde2f59d,v1.8.6,'TextView', '@+id/postlogin_title', '@string/hostpref_postlogin_title', '',,,,,,,
org.connectbot,git-v1.8.6-488-gde2f59d,v1.8.6,'android.support.v7.widget.SwitchCompat', '@+id/compression_switch', '', '',,,,,,,
org.connectbot,git-v1.8.6-488-gde2f59d,v1.8.6,'SeekBar', '@+id/volume_bar', '', '',,,,,,,
org.connectbot,git-v1.8.6-488-gde2f59d,v1.8.6,'TextView', '', '@string/increase_font_size', '',,,,,,,
org.connectbot,git-v1.8.6-488-gde2f59d,v1.8.6,'ImageView', '', '', '@drawable/ic_android',,,,,,,
org.connectbot,git-v1.8.6-488-gde2f59d,v1.8.6,'TextView', '@+id/color_text', '', '',,,,,,,
org.connectbot,git-v1.8.6-488-gde2f59d,v1.8.6,'Button', '@+id/button_f8', '@string/button_key_f8', '',,,,,,,
org.connectbot,git-v1.8.6-488-gde2f59d,v1.8.6,'Button', '@+id/button_f11', '@string/button_key_f11', '',,,,,,,
org.connectbot,git-v1.8.6-488-gde2f59d,v1.8.6,'TextView', '', '@string/page_updn_content', '',,,,,,,
org.connectbot,git-v1.8.6-488-gde2f59d,v1.8.6,'TextView', '@+id/encoding_title', '@string/hostpref_encoding_title', '',,,,,,,
org.connectbot,git-v1.8.6-488-gde2f59d,v1.8.6,'Button', '@+id/button_pgdn', '@string/button_key_pgdn', '',,,,,,,
org.connectbot,git-v1.8.6-488-gde2f59d,v1.8.6,'TextView', '@+id/empty', '@string/list_host_empty', '',,,,,,,
org.connectbot,git-v1.8.6-488-gde2f59d,v1.8.6,'TextView', '@+id/postlogin_summary', '@string/hostpref_postlogin_summary', '',,,,,,,
org.connectbot,git-v1.8.6-488-gde2f59d,v1.8.6,'TextView', '', '@string/hostpref_compression_summary', '',,,,,,,
org.connectbot,git-v1.8.6-488-gde2f59d,v1.8.6,'TextView', '@+id/encoding_text', '', '',,,,,,,
org.connectbot,git-v1.8.6-488-gde2f59d,v1.8.6,'Button', '@+id/shortcuts_button', '@string/keyboard_shortcuts', '',,,,,,,
org.connectbot,git-v1.8.6-488-gde2f59d,v1.8.6,'TextView', '', '@string/page_down', '',,,,,,,
org.connectbot,git-v1.8.6-488-gde2f59d,v1.8.6,'TextView', '@+id/pubkey_title', '@string/hostpref_pubkeyid_title', '',,,,,,,
org.connectbot,git-v1.8.6-488-gde2f59d,v1.8.6,'Button', '@+id/button_home', '@string/button_key_home', '',,,,,,,
org.connectbot,git-v1.8.6-488-gde2f59d,v1.8.6,'TextView', '@+id/delkey_text', '', '',,,,,,,
org.connectbot,git-v1.8.6-488-gde2f59d,v1.8.6,'TextView', '@+id/protocol_text', '', '',,,,,,,
org.connectbot,git-v1.8.6-488-gde2f59d,v1.8.6,'EditText', '@+id/quickconnect_field', '', '',,,,,,,
org.connectbot,git-v1.8.6-488-gde2f59d,v1.8.6,'ImageView', '@android:id/icon', '', '@drawable/pubkey',,,,,,,
org.connectbot,git-v1.8.6-488-gde2f59d,v1.8.6,'Button', '@+id/button_end', '@string/button_key_end', '',,,,,,,
org.connectbot,git-v1.8.6-488-gde2f59d,v1.8.6,'TextView', '', '@string/decrease_font_size', '',,,,,,,
org.connectbot,git-v1.8.6-450-ga2395fc,git-v1.8.6-457-g63a8a42,'ImageView', '', '', '@drawable/icon',,,,,,,
org.connectbot,git-v1.8.6-423-g9462fca,git-v1.8.6-431-ga7442cd,'Button', '@+id/button_left', '@string/button_key_left', '',,,,,,,
org.connectbot,git-v1.8.6-423-g9462fca,git-v1.8.6-431-ga7442cd,'Button', '@+id/button_right', '@string/button_key_right', '',,,,,,,
org.connectbot,git-v1.8.6-423-g9462fca,git-v1.8.6-431-ga7442cd,'Button', '@+id/button_tab', '@string/button_key_tab', '',,,,,,,
org.connectbot,git-v1.8.6-423-g9462fca,git-v1.8.6-431-ga7442cd,'Button', '@+id/button_down', '@string/button_key_down', '',,,,,,,
org.connectbot,git-v1.8.6-423-g9462fca,git-v1.8.6-431-ga7442cd,'ImageView', '@+id/button_keyboard', '', '@drawable/ic_keyboard_white',,,,,,,
org.connectbot,git-v1.8.6-423-g9462fca,git-v1.8.6-431-ga7442cd,'Button', '@+id/button_up', '@string/button_key_up', '',,,,,,,
org.connectbot,git-v1.8.6-391-g995a774,git-v1.8.6-394-gdb30220,'TextView', '@android:id/text2', 'DSA 1024-bit', '',,,,,,,
org.connectbot,git-v1.8.6-391-g995a774,git-v1.8.6-394-gdb30220,'TextView', '@android:id/text1', 'Tunnel Nickname', '',,,,,,,
org.connectbot,git-v1.8.6-391-g995a774,git-v1.8.6-394-gdb30220,'TextView', '@android:id/text2', 'Local port 8080 to 192.168.1.1:80', '',,,,,,,
org.connectbot,git-v1.8.6-391-g995a774,git-v1.8.6-394-gdb30220,'TextView', '@android:id/text1', 'Key Example', '',,,,,,,
org.connectbot,git-v1.8.6-385-g5295bbc,git-v1.8.6-389-g950cc0f,'TextView', '', '@string/hostpref_wantsession_title', '',,,,,,,
org.connectbot,git-v1.8.6-385-g5295bbc,git-v1.8.6-389-g950cc0f,'TextView', '', '@string/hostpref_pubkeyid_title', '',,,,,,,
org.connectbot,git-v1.8.6-385-g5295bbc,git-v1.8.6-389-g950cc0f,'TextView', '', '@string/hostpref_fontsize_title', '',,,,,,,
org.connectbot,git-v1.8.6-385-g5295bbc,git-v1.8.6-389-g950cc0f,'TextView', '', '@string/hostpref_encoding_title', '',,,,,,,
org.connectbot,git-v1.8.6-385-g5295bbc,git-v1.8.6-389-g950cc0f,'TextView', '', '@string/hostpref_postlogin_title', '',,,,,,,
org.connectbot,git-v1.8.6-385-g5295bbc,git-v1.8.6-389-g950cc0f,'TextView', '', '@string/hostpref_delkey_title', '',,,,,,,
org.connectbot,git-v1.8.6-385-g5295bbc,git-v1.8.6-389-g950cc0f,'Spinner', '@+id/encoding_spinner', '', '',,,,,,,
org.connectbot,git-v1.8.6-385-g5295bbc,git-v1.8.6-389-g950cc0f,'TextView', '', '@string/hostpref_stayconnected_title', '',,,,,,,
org.connectbot,git-v1.8.6-385-g5295bbc,git-v1.8.6-389-g950cc0f,'Spinner', '@+id/pubkey_spinner', '', '',,,,,,,
org.connectbot,git-v1.8.6-385-g5295bbc,git-v1.8.6-389-g950cc0f,'TextView', '', '@string/protocol_spinner_label', '',,,,,,,
org.connectbot,git-v1.8.6-385-g5295bbc,git-v1.8.6-389-g950cc0f,'View', '', '', '',,,,,,,
org.connectbot,git-v1.8.6-385-g5295bbc,git-v1.8.6-389-g950cc0f,'Spinner', '@+id/color_selector', '', '',,,,,,,
org.connectbot,git-v1.8.6-385-g5295bbc,git-v1.8.6-389-g950cc0f,'Spinner', '@+id/transport_selector', '', '',,,,,,,
org.connectbot,git-v1.8.6-385-g5295bbc,git-v1.8.6-389-g950cc0f,'TextView', '', '@string/hostpref_compression_title', '',,,,,,,
org.connectbot,git-v1.8.6-385-g5295bbc,git-v1.8.6-389-g950cc0f,'TextView', '', '@string/hostpref_quickdisconnect_title', '',,,,,,,
org.connectbot,git-v1.8.6-385-g5295bbc,git-v1.8.6-389-g950cc0f,'Spinner', '@+id/del_key_spinner', '', '',,,,,,,
org.connectbot,git-v1.8.6-385-g5295bbc,git-v1.8.6-389-g950cc0f,'TextView', '@+id/font_size_text', '', '',,,,,,,
org.connectbot,git-v1.8.6-385-g5295bbc,git-v1.8.6-389-g950cc0f,'TextView', '', '@string/hostpref_color_title', '',,,,,,,
org.connectbot,git-v1.8.6-356-g34cb0aa,git-v1.8.6-363-g783c975,'TextView', '@+id/terminal_overlay', '', '',,,,,,,
org.connectbot,git-v1.8.6-303-g28a10c2,git-v1.8.6-306-g1f80f1e,'TextView', '', 'Ctrl and +', '',,,,,,,
org.connectbot,git-v1.8.6-303-g28a10c2,git-v1.8.6-306-g1f80f1e,'TextView', '', 'Ctrl-Shift-V', '',,,,,,,
org.connectbot,git-v1.8.6-303-g28a10c2,git-v1.8.6-306-g1f80f1e,'org.connectbot.util.HelpTopicView', '@+id/topic_text', '', '',,,,,,,
org.connectbot,git-v1.8.6-303-g28a10c2,git-v1.8.6-306-g1f80f1e,'TextView', '', 'Ctrl and -', '',,,,,,,
org.connectbot,git-v1.8.6-232-gea5c3e8,git-v1.8.6-241-gad121b8,'TextView', '@android:id/empty', '@string/portforward_list_empty', '',,,,,,,
org.connectbot,git-v1.8.6-232-gea5c3e8,git-v1.8.6-241-gad121b8,'ImageView', '@android:id/icon1', '', '@drawable/pubkey',,,,,,,
org.connectbot,git-v1.8.6-232-gea5c3e8,git-v1.8.6-241-gad121b8,'TextView', '@android:id/empty', '@string/pubkey_list_empty', '',,,,,,,
org.connectbot,git-v1.8.6-232-gea5c3e8,git-v1.8.6-241-gad121b8,'ListView', '@android:id/list', '', '',,,,,,,
org.connectbot,git-v1.8.6-198-g95591dd,git-v1.8.6-204-g404d860,'TextView', '@android:id/empty', '@string/list_host_empty', '',,,,,,,
org.connectbot,git-v1.8.6-198-g95591dd,git-v1.8.6-204-g404d860,'ListView', '@android:id/list', '', '',,,,,,,
org.connectbot,git-v1.8.6-97-gf4ca0e0,git-v1.8.6-104-g44c7bcf,'View', '', '', '',,,,,,,
org.connectbot,git-v1.8.6-97-gf4ca0e0,git-v1.8.6-104-g44c7bcf,'ImageView', '@+id/button_keyboard', '', '@drawable/button_keyboard',,,,,,,
org.connectbot,git-v1.8.6,git-v1.8.6-58-gb3f5f9b,'TextView', '@+id/stay_connected_title', '@string/hostpref_stayconnected_title', '',,,,,,,
org.connectbot,git-v1.8.6,git-v1.8.6-58-gb3f5f9b,'ImageView', '', '', '@drawable/ic_format_size',,,,,,,
org.connectbot,git-v1.8.6,git-v1.8.6-58-gb3f5f9b,'ImageView', '@+id/button_down', '', '@drawable/ic_keyboard_arrow_down',,,,,,,
org.connectbot,git-v1.8.6,git-v1.8.6-58-gb3f5f9b,'ImageView', '@+id/button_left', '', '@drawable/ic_keyboard_arrow_left',,,,,,,
org.connectbot,git-v1.8.6,git-v1.8.6-58-gb3f5f9b,'TextView', '', '@string/page_updn_header', '',,,,,,,
org.connectbot,git-v1.8.6,git-v1.8.6-58-gb3f5f9b,'ImageView', '', '', '@drawable/gesture_scrollforward',,,,,,,
org.connectbot,git-v1.8.6,git-v1.8.6-58-gb3f5f9b,'EditText', '@+id/post_login_automation_field', '', '',,,,,,,
org.connectbot,git-v1.8.6,git-v1.8.6-58-gb3f5f9b,'ImageView', '@+id/button_tab', '', '@drawable/ic_keyboard_tab',,,,,,,
org.connectbot,git-v1.8.6,git-v1.8.6-58-gb3f5f9b,'TextView', '@+id/color_title', '@string/hostpref_color_title', '',,,,,,,
org.connectbot,git-v1.8.6,git-v1.8.6-58-gb3f5f9b,'ImageView', '', '', '@drawable/gesture_pgup',,,,,,,
org.connectbot,git-v1.8.6,git-v1.8.6-58-gb3f5f9b,'android.support.v7.widget.SwitchCompat', '@+id/close_on_disconnect_switch', '', '',,,,,,,
org.connectbot,git-v1.8.6,git-v1.8.6-58-gb3f5f9b,'android.support.v7.widget.SwitchCompat', '@+id/stay_connected_switch', '', '',,,,,,,
org.connectbot,git-v1.8.6,git-v1.8.6-58-gb3f5f9b,'ImageView', '', '', '@drawable/ic_palette',,,,,,,
org.connectbot,git-v1.8.6,git-v1.8.6-58-gb3f5f9b,'ImageView', '', '', '@drawable/ic_zip',,,,,,,
org.connectbot,git-v1.8.6,git-v1.8.6-58-gb3f5f9b,'TextView', '', '@string/paste_shortcut', '',,,,,,,
org.connectbot,git-v1.8.6,git-v1.8.6-58-gb3f5f9b,'ImageButton', '@+id/expand_collapse_button', '', '@drawable/ic_expand_more',,,,,,,
org.connectbot,git-v1.8.6,git-v1.8.6-58-gb3f5f9b,'TextView', '', '@string/prev_host', '',,,,,,,
org.connectbot,git-v1.8.6,git-v1.8.6-58-gb3f5f9b,'ImageView', '@+id/button_right', '', '@drawable/ic_keyboard_arrow_right',,,,,,,
org.connectbot,git-v1.8.6,git-v1.8.6-58-gb3f5f9b,'TextView', '@+id/compression_title', '@string/hostpref_compression_title', '',,,,,,,
org.connectbot,git-v1.8.6,git-v1.8.6-58-gb3f5f9b,'ImageView', '', '', '@drawable/ic_vpn_lock',,,,,,,
org.connectbot,git-v1.8.6,git-v1.8.6-58-gb3f5f9b,'EditText', '@+id/font_size_text', '', '',,,,,,,
org.connectbot,git-v1.8.6,git-v1.8.6-58-gb3f5f9b,'TextView', '', '@string/host_shortcuts_content', '',,,,,,,
org.connectbot,git-v1.8.6,git-v1.8.6-58-gb3f5f9b,'TextView', '', '@string/hostpref_stayconnected_summary', '',,,,,,,
org.connectbot,git-v1.8.6,git-v1.8.6-58-gb3f5f9b,'ImageView', '', '', '@drawable/ic_laptop',,,,,,,
org.connectbot,git-v1.8.6,git-v1.8.6-58-gb3f5f9b,'EditText', '@+id/port_edit_text', '', '',,,,,,,
org.connectbot,git-v1.8.6,git-v1.8.6-58-gb3f5f9b,'Button', '@+id/hints_button', '@string/hints', '',,,,,,,
org.connectbot,git-v1.8.6,git-v1.8.6-58-gb3f5f9b,'TextView', '@+id/font_size_title', '@string/hostpref_fontsize_title', '',,,,,,,
org.connectbot,git-v1.8.6,git-v1.8.6-58-gb3f5f9b,'ImageView', '', '', '@drawable/ic_sync_disabled',,,,,,,
org.connectbot,git-v1.8.6,git-v1.8.6-58-gb3f5f9b,'EditText', '@+id/hostname_edit_text', '', '',,,,,,,
org.connectbot,git-v1.8.6,git-v1.8.6-58-gb3f5f9b,'android.support.v7.widget.SwitchCompat', '@+id/use_ssh_auth_switch', '', '',,,,,,,
org.connectbot,git-v1.8.6,git-v1.8.6-58-gb3f5f9b,'ImageView', '', '', '@drawable/gesture_hostnext',,,,,,,
org.connectbot,git-v1.8.6,git-v1.8.6-58-gb3f5f9b,'TextView', '', '@string/page_up', '',,,,,,,
org.connectbot,git-v1.8.6,git-v1.8.6-58-gb3f5f9b,'TextView', '@+id/close_on_disconnect_title', '@string/hostpref_quickdisconnect_title', '',,,,,,,
org.connectbot,git-v1.8.6,git-v1.8.6-58-gb3f5f9b,'TextView', '', '@string/hostpref_authagent_title', '',,,,,,,
org.connectbot,git-v1.8.6,git-v1.8.6-58-gb3f5f9b,'ImageView', '', '', '@drawable/gesture_scrollback',,,,,,,
org.connectbot,git-v1.8.6,git-v1.8.6-58-gb3f5f9b,'android.support.design.widget.FloatingActionButton', '@+id/add_port_forward_button', '', '@drawable/ic_add',,,,,,,
org.connectbot,git-v1.8.6,git-v1.8.6-58-gb3f5f9b,'TextView', '', '@string/scroll_hints_header', '',,,,,,,
org.connectbot,git-v1.8.6,git-v1.8.6-58-gb3f5f9b,'TextView', '', '@string/hostpref_quickdisconnect_summary', '',,,,,,,
org.connectbot,git-v1.8.6,git-v1.8.6-58-gb3f5f9b,'android.support.v7.widget.SwitchCompat', '@+id/start_shell_switch', '', '',,,,,,,
org.connectbot,git-v1.8.6,git-v1.8.6-58-gb3f5f9b,'ImageView', '@+id/button_keyboard', '', '@drawable/ic_keyboard',,,,,,,
org.connectbot,git-v1.8.6,git-v1.8.6-58-gb3f5f9b,'TextView', '@+id/pubkey_text', '', '',,,,,,,
org.connectbot,git-v1.8.6,git-v1.8.6-58-gb3f5f9b,'TextView', '', '@string/scrolling_forward', '',,,,,,,
org.connectbot,git-v1.8.6,git-v1.8.6-58-gb3f5f9b,'TextView', '@+id/empty', '@string/pubkey_list_empty', '',,,,,,,
org.connectbot,git-v1.8.6,git-v1.8.6-58-gb3f5f9b,'TextView', '', '@string/switching_hosts_content', '',,,,,,,
org.connectbot,git-v1.8.6,git-v1.8.6-58-gb3f5f9b,'ImageView', '', '', '@drawable/ic_vpn_key',,,,,,,
org.connectbot,git-v1.8.6,git-v1.8.6-58-gb3f5f9b,'TextView', '@+id/postlogin_title', '@string/hostpref_postlogin_title', '',,,,,,,
org.connectbot,git-v1.8.6,git-v1.8.6-58-gb3f5f9b,'TextView', '', '@string/hostpref_wantsession_summary', '',,,,,,,
org.connectbot,git-v1.8.6,git-v1.8.6-58-gb3f5f9b,'TextView', '', '@string/scrolling_back', '',,,,,,,
org.connectbot,git-v1.8.6,git-v1.8.6-58-gb3f5f9b,'TextView', '', '@string/next_host', '',,,,,,,
org.connectbot,git-v1.8.6,git-v1.8.6-58-gb3f5f9b,'ImageView', '', '', '@drawable/ic_keyboard',,,,,,,
org.connectbot,git-v1.8.6,git-v1.8.6-58-gb3f5f9b,'TextView', '@android:id/text1', '', '',,,,,,,
org.connectbot,git-v1.8.6,git-v1.8.6-58-gb3f5f9b,'TextView', '@+id/protocol_title', '@string/protocol_spinner_label', '',,,,,,,
org.connectbot,git-v1.8.6,git-v1.8.6-58-gb3f5f9b,'TextView', '', '@string/switching_hosts_header', '',,,,,,,
org.connectbot,git-v1.8.6,git-v1.8.6-58-gb3f5f9b,'SeekBar', '@+id/font_size_bar', '', '',,,,,,,
org.connectbot,git-v1.8.6,git-v1.8.6-58-gb3f5f9b,'EditText', '@+id/nickname_field', '', '',,,,,,,
org.connectbot,git-v1.8.6,git-v1.8.6-58-gb3f5f9b,'ImageView', '', '', '@drawable/ic_sync',,,,,,,
org.connectbot,git-v1.8.6,git-v1.8.6-58-gb3f5f9b,'TextView', '', '@string/increase_font_shortcut', '',,,,,,,
org.connectbot,git-v1.8.6,git-v1.8.6-58-gb3f5f9b,'android.support.v7.widget.SwitchCompat', '@android:id/checkbox', '', '',,,,,,,
org.connectbot,git-v1.8.6,git-v1.8.6-58-gb3f5f9b,'ImageView', '', '', '@drawable/gesture_pgdn',,,,,,,
org.connectbot,git-v1.8.6,git-v1.8.6-58-gb3f5f9b,'TextView', '@android:id/text2', '', '',,,,,,,
org.connectbot,git-v1.8.6,git-v1.8.6-58-gb3f5f9b,'TextView', '@+id/shell_session_title', '@string/hostpref_wantsession_title', '',,,,,,,
org.connectbot,git-v1.8.6,git-v1.8.6-58-gb3f5f9b,'ImageView', '@+id/volume_up', '', '@drawable/ic_volume_up',,,,,,,
org.connectbot,git-v1.8.6,git-v1.8.6-58-gb3f5f9b,'ImageView', '', '', '@drawable/gesture_hostprev',,,,,,,
org.connectbot,git-v1.8.6,git-v1.8.6-58-gb3f5f9b,'TextView', '@+id/delkey_title', '@string/hostpref_delkey_title', '',,,,,,,
org.connectbot,git-v1.8.6,git-v1.8.6-58-gb3f5f9b,'ImageView', '', '', '@drawable/ic_code',,,,,,,
org.connectbot,git-v1.8.6,git-v1.8.6-58-gb3f5f9b,'TextView', '', '@string/host_shortcuts_header', '',,,,,,,
org.connectbot,git-v1.8.6,git-v1.8.6-58-gb3f5f9b,'ImageView', '@+id/button_up', '', '@drawable/ic_keyboard_arrow_up',,,,,,,
org.connectbot,git-v1.8.6,git-v1.8.6-58-gb3f5f9b,'TextView', '@+id/empty', '@string/portforward_list_empty', '',,,,,,,
org.connectbot,git-v1.8.6,git-v1.8.6-58-gb3f5f9b,'ImageView', '@android:id/icon', '', '@drawable/connected',,,,,,,
org.connectbot,git-v1.8.6,git-v1.8.6-58-gb3f5f9b,'Button', '@+id/eula_button', '@string/terms_and_conditions', '',,,,,,,
org.connectbot,git-v1.8.6,git-v1.8.6-58-gb3f5f9b,'TextView', '', '@string/scroll_hints_content', '',,,,,,,
org.connectbot,git-v1.8.6,git-v1.8.6-58-gb3f5f9b,'EditText', '@+id/username_edit_text', '', '',,,,,,,
org.connectbot,git-v1.8.6,git-v1.8.6-58-gb3f5f9b,'ImageView', '', '', '@drawable/ic_person',,,,,,,
org.connectbot,git-v1.8.6,git-v1.8.6-58-gb3f5f9b,'TextView', '@+id/terminal_name_overlay', '', '',,,,,,,
org.connectbot,git-v1.8.6,git-v1.8.6-58-gb3f5f9b,'TextView', '', '@string/hostpref_authagent_with_confirmation', '',,,,,,,
org.connectbot,git-v1.8.6,git-v1.8.6-58-gb3f5f9b,'android.support.v7.widget.AppCompatCheckBox', '@+id/ssh_auth_confirmation_checkbox', '', '',,,,,,,
org.connectbot,git-v1.8.6,git-v1.8.6-58-gb3f5f9b,'android.support.design.widget.FloatingActionButton', '@+id/add_host_button', '', '@drawable/ic_add',,,,,,,
org.connectbot,git-v1.8.6,git-v1.8.6-58-gb3f5f9b,'android.support.v7.widget.SwitchCompat', '@+id/compression_switch', '', '',,,,,,,
org.connectbot,git-v1.8.6,git-v1.8.6-58-gb3f5f9b,'SeekBar', '@+id/volume_bar', '', '',,,,,,,
org.connectbot,git-v1.8.6,git-v1.8.6-58-gb3f5f9b,'ImageView', '', '', '@drawable/ic_android',,,,,,,
org.connectbot,git-v1.8.6,git-v1.8.6-58-gb3f5f9b,'TextView', '@+id/color_text', '', '',,,,,,,
org.connectbot,git-v1.8.6,git-v1.8.6-58-gb3f5f9b,'TextView', '', '@string/page_updn_content', '',,,,,,,
org.connectbot,git-v1.8.6,git-v1.8.6-58-gb3f5f9b,'TextView', '@+id/encoding_title', '@string/hostpref_encoding_title', '',,,,,,,
org.connectbot,git-v1.8.6,git-v1.8.6-58-gb3f5f9b,'TextView', '', '@string/decrease_font_shortcut', '',,,,,,,
org.connectbot,git-v1.8.6,git-v1.8.6-58-gb3f5f9b,'TextView', '@+id/empty', '@string/list_host_empty', '',,,,,,,
org.connectbot,git-v1.8.6,git-v1.8.6-58-gb3f5f9b,'TextView', '@+id/postlogin_summary', '@string/hostpref_postlogin_summary', '',,,,,,,
org.connectbot,git-v1.8.6,git-v1.8.6-58-gb3f5f9b,'TextView', '', '@string/hostpref_compression_summary', '',,,,,,,
org.connectbot,git-v1.8.6,git-v1.8.6-58-gb3f5f9b,'TextView', '@+id/encoding_text', '', '',,,,,,,
